format,numChunks,framesPerChunk,service,serialization_ms,deserialization_ms,total_ms,message_size_bytes,ram_bytes,timestamp
JSON,100,100,AudioService,0,113,116,4843094,16937304,1772833371146
JSON,100,100,VideoService,19,46,69,4843094,39348848,1772833371146
JSON,100,100,MetadataService,17,39,61,4843094,24873880,1772833371146
JSON,100,100,AudioService,0,34,39,4843094,76324840,1772833371146
JSON,100,100,VideoService,19,35,58,4843094,26655600,1772833371146
JSON,100,100,MetadataService,15,35,52,4843094,52647744,1772833371146
JSON,100,100,AudioService,0,37,38,4843094,4843094,1772833371146
JSON,100,100,VideoService,16,37,56,4843094,60029664,1772833371146
JSON,100,100,MetadataService,17,34,52,4843094,39236088,1772833371146
JSON,100,100,AudioService,0,34,35,4843094,4843094,1772833371146
JSON,100,100,VideoService,14,35,51,4843094,46266528,1772833371147
JSON,100,100,MetadataService,14,35,50,4843094,60260512,1772833371147
JSON,100,100,AudioService,0,33,35,4843094,76348544,1772833371147
JSON,100,100,VideoService,17,33,51,4843094,30897048,1772833371147
JSON,100,100,MetadataService,14,38,52,4843094,45168080,1772833371147
JSON,100,100,AudioService,0,36,36,4843094,4843094,1772833371147
JSON,100,100,VideoService,14,35,50,4843094,59918520,1772833371147
JSON,100,100,MetadataService,13,35,50,4843094,45669488,1772833371147
JSON,100,100,AudioService,0,36,36,4843094,4843094,1772833371147
JSON,100,100,VideoService,14,36,51,4843094,52559808,1772833371147
JSON,100,100,MetadataService,14,35,50,4843094,60080512,1772833371147
JSON,100,100,AudioService,0,33,35,4843094,76360272,1772833371147
JSON,100,100,VideoService,17,33,51,4843094,30873592,1772833371147
JSON,100,100,MetadataService,14,36,50,4843094,45144848,1772833371147
JSON,100,100,AudioService,0,36,36,4843094,4843094,1772833371147
JSON,100,100,VideoService,14,35,50,4843094,59915576,1772833371147
JSON,100,100,MetadataService,13,36,50,4843094,45670592,1772833371147
JSON,100,100,AudioService,0,36,36,4843094,4843094,1772833371147
JSON,100,100,VideoService,14,35,50,4843094,52678736,1772833371147
JSON,100,100,MetadataService,14,35,50,4843094,60080656,1772833371147
JSON,100,200,AudioService,0,73,74,9693758,9693758,1772833374529
JSON,100,200,VideoService,32,70,104,9693758,49922160,1772833374529
JSON,100,200,MetadataService,31,70,104,9693758,148780632,1772833374529
JSON,100,200,AudioService,0,76,77,9693758,9693758,1772833374529
JSON,100,200,VideoService,32,72,105,9693758,49464880,1772833374529
JSON,100,200,MetadataService,30,72,105,9693758,148933360,1772833374529
JSON,100,200,AudioService,0,71,72,9693758,9693758,1772833374529
JSON,100,200,VideoService,31,70,103,9693758,49414328,1772833374529
JSON,100,200,MetadataService,29,70,102,9693758,148224584,1772833374529
JSON,100,200,AudioService,0,70,71,9693758,9693758,1772833374529
JSON,100,200,VideoService,32,70,104,9693758,49390640,1772833374529
JSON,100,200,MetadataService,30,71,103,9693758,148933752,1772833374529
JSON,100,200,AudioService,0,70,72,9693758,9693758,1772833374530
JSON,100,200,VideoService,31,70,103,9693758,48850968,1772833374530
JSON,100,200,MetadataService,30,70,102,9693758,149316952,1772833374530
JSON,100,200,AudioService,0,71,72,9693758,9693758,1772833374530
JSON,100,200,VideoService,34,71,107,9693758,49478000,1772833374530
JSON,100,200,MetadataService,30,70,102,9693758,148933272,1772833374530
JSON,100,200,AudioService,0,74,75,9693758,9693758,1772833374530
JSON,100,200,VideoService,31,70,104,9693758,48871776,1772833374530
JSON,100,200,MetadataService,31,70,103,9693758,148574168,1772833374530
JSON,100,200,AudioService,0,72,73,9693758,9693758,1772833374530
JSON,100,200,VideoService,32,71,104,9693758,48821760,1772833374530
JSON,100,200,MetadataService,30,71,103,9693758,148549728,1772833374530
JSON,100,200,AudioService,0,71,72,9693758,9693758,1772833374530
JSON,100,200,VideoService,32,70,103,9693758,48716080,1772833374530
JSON,100,200,MetadataService,30,70,103,9693758,148244520,1772833374530
JSON,100,200,AudioService,0,70,71,9693758,9693758,1772833374530
JSON,100,200,VideoService,31,70,103,9693758,48874208,1772833374530
JSON,100,200,MetadataService,30,70,103,9693758,148574768,1772833374530
JSON,100,500,AudioService,0,178,181,24245859,144732704,1772833382556
JSON,100,500,VideoService,73,180,257,24245859,229692968,1772833382556
JSON,100,500,MetadataService,71,182,256,24245859,215159944,1772833382556
JSON,100,500,AudioService,0,186,188,24245859,27668664,1772833382556
JSON,100,500,VideoService,71,182,257,24245859,222047352,1772833382556
JSON,100,500,MetadataService,77,173,257,24245859,382868496,1772833382556
JSON,100,500,AudioService,0,185,189,24245859,24245859,1772833382556
JSON,100,500,VideoService,77,176,257,24245859,185247968,1772833382556
JSON,100,500,MetadataService,73,175,254,24245859,382850280,1772833382556
JSON,100,500,AudioService,0,179,181,24245859,24207392,1772833382556
JSON,100,500,VideoService,77,173,254,24245859,187696448,1772833382557
JSON,100,500,MetadataService,78,174,258,24245859,382882880,1772833382557
JSON,100,500,AudioService,0,177,179,24245859,24245859,1772833382557
JSON,100,500,VideoService,76,182,262,24245859,126703744,1772833382557
JSON,100,500,MetadataService,76,180,260,24245859,101116392,1772833382557
JSON,100,500,AudioService,0,177,180,24245859,24245859,1772833382557
JSON,100,500,VideoService,77,174,255,24245859,199474416,1772833382557
JSON,100,500,MetadataService,74,176,256,24245859,383162760,1772833382557
JSON,100,500,AudioService,0,176,178,24245859,15952128,1772833382557
JSON,100,500,VideoService,74,179,257,24245859,126266448,1772833382557
JSON,100,500,MetadataService,71,181,255,24245859,213524472,1772833382557
JSON,100,500,AudioService,0,173,181,24245859,380276032,1772833382557
JSON,100,500,VideoService,76,174,254,24245859,198211232,1772833382557
JSON,100,500,MetadataService,71,180,255,24245859,243441800,1772833382557
JSON,100,500,AudioService,0,177,180,24245859,24245859,1772833382557
JSON,100,500,VideoService,75,181,259,24245859,118370864,1772833382557
JSON,100,500,MetadataService,71,181,256,24245859,213493712,1772833382557
JSON,100,500,AudioService,0,170,179,24245859,380275456,1772833382557
JSON,100,500,VideoService,72,182,258,24245859,214292048,1772833382557
JSON,100,500,MetadataService,73,180,256,24245859,243816680,1772833382557
JSON,100,1000,AudioService,0,373,382,48499153,37701640,1772833398528
JSON,100,1000,VideoService,153,362,521,48499153,203734912,1772833398528
JSON,100,1000,MetadataService,153,359,519,48499153,199518776,1772833398528
JSON,100,1000,AudioService,0,362,404,48499153,763363328,1772833398528
JSON,100,1000,VideoService,154,365,526,48499153,198968544,1772833398528
JSON,100,1000,MetadataService,150,360,516,48499153,201343800,1772833398528
JSON,100,1000,AudioService,0,345,374,48499153,763363328,1772833398528
JSON,100,1000,VideoService,152,361,520,48499153,201376336,1772833398528
JSON,100,1000,MetadataService,151,359,517,48499153,201844776,1772833398528
JSON,100,1000,AudioService,0,344,361,48499153,763363328,1772833398528
JSON,100,1000,VideoService,152,363,523,48499153,206975984,1772833398528
JSON,100,1000,MetadataService,153,359,518,48499153,202681800,1772833398528
JSON,100,1000,AudioService,0,344,360,48499153,763363328,1772833398528
JSON,100,1000,VideoService,150,358,516,48499153,204167792,1772833398528
JSON,100,1000,MetadataService,152,360,519,48499153,200121392,1772833398528
JSON,100,1000,AudioService,0,343,360,48499153,763363328,1772833398528
JSON,100,1000,VideoService,150,362,519,48499153,199653488,1772833398528
JSON,100,1000,MetadataService,151,361,518,48499153,201718328,1772833398528
JSON,100,1000,AudioService,0,344,360,48499153,763363328,1772833398528
JSON,100,1000,VideoService,154,362,523,48499153,202194104,1772833398528
JSON,100,1000,MetadataService,152,362,520,48499153,201570048,1772833398528
JSON,100,1000,AudioService,0,341,357,48499153,763363328,1772833398528
JSON,100,1000,VideoService,152,361,520,48499153,199540704,1772833398528
JSON,100,1000,MetadataService,152,361,520,48499153,201534736,1772833398528
JSON,100,1000,AudioService,0,342,358,48499153,763363328,1772833398528
JSON,100,1000,VideoService,151,361,519,48499153,198444192,1772833398528
JSON,100,1000,MetadataService,152,361,519,48499153,202799584,1772833398528
JSON,100,1000,AudioService,0,342,358,48499153,763363328,1772833398528
JSON,100,1000,VideoService,152,359,519,48499153,202825704,1772833398528
JSON,100,1000,MetadataService,152,365,523,48499153,201111192,1772833398528
JSON,100,2000,AudioService,0,795,804,97105713,97105713,1772833430657
JSON,100,2000,VideoService,315,720,1052,97105713,1146038064,1772833430657
JSON,100,2000,MetadataService,305,726,1045,97105713,403922752,1772833430657
JSON,100,2000,AudioService,0,722,732,97105713,97105713,1772833430657
JSON,100,2000,VideoService,304,725,1042,97105713,727309232,1772833430657
JSON,100,2000,MetadataService,306,726,1045,97105713,405289960,1772833430657
JSON,100,2000,AudioService,0,733,742,97105713,97105713,1772833430657
JSON,100,2000,VideoService,306,721,1041,97105713,737571496,1772833430657
JSON,100,2000,MetadataService,307,725,1045,97105713,399848976,1772833430658
JSON,100,2000,AudioService,0,730,739,97105713,97105713,1772833430658
JSON,100,2000,VideoService,305,725,1045,97105713,398458880,1772833430658
JSON,100,2000,MetadataService,306,730,1049,97105713,398458880,1772833430658
JSON,100,2000,AudioService,0,784,798,97105713,97105713,1772833430658
JSON,100,2000,VideoService,310,724,1048,97105713,406522112,1772833430658
JSON,100,2000,MetadataService,308,728,1048,97105713,406635728,1772833430658
JSON,100,2000,AudioService,0,734,747,97105713,97105713,1772833430658
JSON,100,2000,VideoService,306,728,1048,97105713,399802584,1772833430658
JSON,100,2000,MetadataService,307,728,1048,97105713,399821208,1772833430658
JSON,100,2000,AudioService,0,737,747,97105713,97105713,1772833430658
JSON,100,2000,VideoService,307,727,1047,97105713,396774032,1772833430658
JSON,100,2000,MetadataService,307,726,1047,97105713,409571648,1772833430658
JSON,100,2000,AudioService,0,737,751,97105713,97105713,1772833430658
JSON,100,2000,VideoService,308,730,1052,97105713,406847488,1772833430658
JSON,100,2000,MetadataService,307,727,1046,97105713,398458880,1772833430658
JSON,100,2000,AudioService,0,735,745,97105713,97105713,1772833430658
JSON,100,2000,VideoService,306,723,1043,97105713,396804872,1772833430658
JSON,100,2000,MetadataService,306,732,1051,97105713,402545384,1772833430658
JSON,100,2000,AudioService,0,737,747,97105713,97105713,1772833430658
JSON,100,2000,VideoService,307,724,1044,97105713,401141536,1772833430658
JSON,100,2000,MetadataService,307,728,1048,97105713,406634432,1772833430658
JSON,100,3000,AudioService,0,1105,1127,145716387,579018960,1772833478857
JSON,100,3000,VideoService,445,1109,1574,145716387,851443712,1772833478858
JSON,100,3000,MetadataService,443,1115,1575,145716387,789883888,1772833478858
JSON,100,3000,AudioService,0,1095,1116,145716387,429662296,1772833478858
JSON,100,3000,VideoService,443,1112,1576,145716387,739618936,1772833478858
JSON,100,3000,MetadataService,443,1124,1584,145716387,764796784,1772833478858
JSON,100,3000,AudioService,0,1077,1098,145716387,389669536,1772833478858
JSON,100,3000,VideoService,447,1113,1581,145716387,737747312,1772833478858
JSON,100,3000,MetadataService,443,1129,1588,145716387,758285056,1772833478858
JSON,100,3000,AudioService,0,1086,1107,145716387,384872640,1772833478858
JSON,100,3000,VideoService,466,1110,1595,145716387,699694880,1772833478858
JSON,100,3000,MetadataService,444,1133,1593,145716387,764787880,1772833478858
JSON,100,3000,AudioService,0,1083,1104,145716387,385875968,1772833478858
JSON,100,3000,VideoService,442,1125,1587,145716387,737739728,1772833478858
JSON,100,3000,MetadataService,446,1143,1606,145716387,759169024,1772833478858
JSON,100,3000,AudioService,0,1075,1096,145716387,384809568,1772833478858
JSON,100,3000,VideoService,465,1108,1592,145716387,706125464,1772833478858
JSON,100,3000,MetadataService,444,1129,1590,145716387,775044736,1772833478858
JSON,100,3000,AudioService,0,1073,1094,145716387,401684096,1772833478858
JSON,100,3000,VideoService,442,1131,1594,145716387,724698720,1772833478858
JSON,100,3000,MetadataService,446,1136,1598,145716387,761045160,1772833478858
JSON,100,3000,AudioService,0,1087,1108,145716387,389654480,1772833478858
JSON,100,3000,VideoService,443,1132,1595,145716387,742391808,1772833478858
JSON,100,3000,MetadataService,444,1129,1589,145716387,764840320,1772833478858
JSON,100,3000,AudioService,0,1087,1108,145716387,381191824,1772833478858
JSON,100,3000,VideoService,442,1140,1602,145716387,731231456,1772833478859
JSON,100,3000,MetadataService,445,1120,1581,145716387,766674080,1772833478859
JSON,100,3000,AudioService,0,1081,1102,145716387,387753000,1772833478859
JSON,100,3000,VideoService,442,1121,1583,145716387,739619608,1772833478859
JSON,100,3000,MetadataService,446,1119,1582,145716387,769432736,1772833478859
JSON,200,100,AudioService,0,70,73,9685858,155189248,1772833482273
JSON,200,100,VideoService,32,68,102,9685858,94282368,1772833482273
JSON,200,100,MetadataService,33,72,107,9685858,56490736,1772833482273
JSON,200,100,AudioService,0,69,71,9685858,154013560,1772833482273
JSON,200,100,VideoService,32,73,107,9685858,55841224,1772833482273
JSON,200,100,MetadataService,32,72,106,9685858,55704800,1772833482273
JSON,200,100,AudioService,0,69,71,9685858,152839136,1772833482273
JSON,200,100,VideoService,32,72,106,9685858,55863048,1772833482273
JSON,200,100,MetadataService,33,72,106,9685858,57139536,1772833482273
JSON,200,100,AudioService,0,70,72,9685858,152839056,1772833482273
JSON,200,100,VideoService,30,74,106,9685858,119849256,1772833482273
JSON,200,100,MetadataService,33,72,107,9685858,50349024,1772833482273
JSON,200,100,AudioService,0,69,71,9685858,154013792,1772833482273
JSON,200,100,VideoService,29,72,103,9685858,119044880,1772833482273
JSON,200,100,MetadataService,32,72,106,9685858,55573392,1772833482273
JSON,200,100,AudioService,0,69,71,9685858,154014072,1772833482273
JSON,200,100,VideoService,29,73,104,9685858,119616096,1772833482273
JSON,200,100,MetadataService,33,73,107,9685858,49381440,1772833482273
JSON,200,100,AudioService,0,69,71,9685858,154013920,1772833482273
JSON,200,100,VideoService,29,72,104,9685858,119028064,1772833482273
JSON,200,100,MetadataService,32,72,107,9685858,56197208,1772833482273
JSON,200,100,AudioService,0,69,71,9685858,154014072,1772833482273
JSON,200,100,VideoService,29,72,103,9685858,119057192,1772833482273
JSON,200,100,MetadataService,32,73,107,9685858,49109312,1772833482273
JSON,200,100,AudioService,0,69,71,9685858,154013920,1772833482273
JSON,200,100,VideoService,29,73,103,9685858,111647744,1772833482273
JSON,200,100,MetadataService,32,72,107,9685858,56139488,1772833482273
JSON,200,100,AudioService,0,69,71,9685858,154014072,1772833482273
JSON,200,100,VideoService,29,73,104,9685858,118666432,1772833482273
JSON,200,100,MetadataService,33,72,106,9685858,49062608,1772833482273
JSON,200,200,AudioService,0,148,150,19387352,19387352,1772833488840
JSON,200,200,VideoService,60,147,210,19387352,228536200,1772833488840
JSON,200,200,MetadataService,58,148,209,19387352,169201144,1772833488840
JSON,200,200,AudioService,0,139,143,19387352,306669896,1772833488840
JSON,200,200,VideoService,59,148,210,19387352,185683128,1772833488840
JSON,200,200,MetadataService,60,148,210,19387352,222694808,1772833488840
JSON,200,200,AudioService,0,148,150,19387352,19387352,1772833488840
JSON,200,200,VideoService,59,148,210,19387352,183360048,1772833488840
JSON,200,200,MetadataService,63,143,210,19387352,155972376,1772833488841
JSON,200,200,AudioService,0,138,142,19387352,307357448,1772833488841
JSON,200,200,VideoService,63,142,209,19387352,156904488,1772833488841
JSON,200,200,MetadataService,63,143,209,19387352,144029504,1772833488841
JSON,200,200,AudioService,0,146,148,19387352,19387352,1772833488841
JSON,200,200,VideoService,63,142,208,19387352,142758416,1772833488841
JSON,200,200,MetadataService,62,143,208,19387352,279903664,1772833488841
JSON,200,200,AudioService,0,141,144,19387352,19387352,1772833488841
JSON,200,200,VideoService,63,143,209,19387352,102472080,1772833488841
JSON,200,200,MetadataService,63,144,211,19387352,281361712,1772833488841
JSON,200,200,AudioService,0,140,143,19387352,19387352,1772833488841
JSON,200,200,VideoService,63,142,209,19387352,143446288,1772833488841
JSON,200,200,MetadataService,62,143,208,19387352,279674552,1772833488841
JSON,200,200,AudioService,0,139,142,19387352,19387352,1772833488841
JSON,200,200,VideoService,63,142,208,19387352,135974104,1772833488841
JSON,200,200,MetadataService,63,143,210,19387352,279611440,1772833488841
JSON,200,200,AudioService,0,139,142,19387352,19387352,1772833488841
JSON,200,200,VideoService,63,143,209,19387352,136141536,1772833488841
JSON,200,200,MetadataService,62,143,208,19387352,279540864,1772833488841
JSON,200,200,AudioService,0,141,144,19387352,19387352,1772833488841
JSON,200,200,VideoService,63,143,209,19387352,135965064,1772833488841
JSON,200,200,MetadataService,63,144,210,19387352,279833552,1772833488841
JSON,200,500,AudioService,0,369,375,48491153,26790848,1772833504909
JSON,200,500,VideoService,155,362,525,48491153,209320608,1772833504909
JSON,200,500,MetadataService,154,365,526,48491153,206012952,1772833504909
JSON,200,500,AudioService,0,363,369,48491153,48491153,1772833504909
JSON,200,500,VideoService,152,363,522,48491153,360829112,1772833504909
JSON,200,500,MetadataService,155,363,525,48491153,197105488,1772833504909
JSON,200,500,AudioService,0,357,364,48491153,125231424,1772833504909
JSON,200,500,VideoService,152,363,522,48491153,360908704,1772833504909
JSON,200,500,MetadataService,154,366,527,48491153,199883984,1772833504909
JSON,200,500,AudioService,0,356,362,48491153,142606336,1772833504909
JSON,200,500,VideoService,151,365,523,48491153,303277728,1772833504909
JSON,200,500,MetadataService,154,364,524,48491153,200221952,1772833504909
JSON,200,500,AudioService,0,358,364,48491153,75903104,1772833504909
JSON,200,500,VideoService,151,362,521,48491153,312245432,1772833504909
JSON,200,500,MetadataService,153,364,524,48491153,198292256,1772833504909
JSON,200,500,AudioService,0,359,365,48491153,76139560,1772833504909
JSON,200,500,VideoService,151,364,522,48491153,311622848,1772833504909
JSON,200,500,MetadataService,154,367,528,48491153,202394432,1772833504909
JSON,200,500,AudioService,0,357,363,48491153,75443136,1772833504909
JSON,200,500,VideoService,151,363,522,48491153,313489776,1772833504909
JSON,200,500,MetadataService,154,364,524,48491153,194813776,1772833504909
JSON,200,500,AudioService,0,357,363,48491153,75454736,1772833504909
JSON,200,500,VideoService,151,364,522,48491153,311622928,1772833504909
JSON,200,500,MetadataService,153,364,523,48491153,195580096,1772833504909
JSON,200,500,AudioService,0,356,363,48491153,75504912,1772833504909
JSON,200,500,VideoService,151,365,523,48491153,310378496,1772833504909
JSON,200,500,MetadataService,154,363,524,48491153,196292080,1772833504909
JSON,200,500,AudioService,0,358,364,48491153,75810080,1772833504909
JSON,200,500,VideoService,151,365,523,48491153,311002032,1772833504909
JSON,200,500,MetadataService,154,364,524,48491153,198338640,1772833504909
JSON,200,1000,AudioService,0,754,763,96997913,33588184,1772833537138
JSON,200,1000,VideoService,316,710,1046,96997913,632059760,1772833537138
JSON,200,1000,MetadataService,295,740,1046,96997913,830472192,1772833537138
JSON,200,1000,AudioService,0,742,753,96997913,96997913,1772833537138
JSON,200,1000,VideoService,306,740,1061,96997913,792820928,1772833537138
JSON,200,1000,MetadataService,311,728,1051,96997913,452420608,1772833537138
JSON,200,1000,AudioService,0,731,740,96997913,96997913,1772833537138
JSON,200,1000,VideoService,310,734,1058,96997913,799453456,1772833537138
JSON,200,1000,MetadataService,311,736,1060,96997913,451114824,1772833537138
JSON,200,1000,AudioService,0,733,743,96997913,96997913,1772833537138
JSON,200,1000,VideoService,306,730,1049,96997913,774001992,1772833537138
JSON,200,1000,MetadataService,310,740,1063,96997913,413690704,1772833537138
JSON,200,1000,AudioService,0,740,749,96997913,96997913,1772833537138
JSON,200,1000,VideoService,305,729,1048,96997913,773791072,1772833537138
JSON,200,1000,MetadataService,309,729,1051,96997913,415015256,1772833537138
JSON,200,1000,AudioService,0,736,745,96997913,96997913,1772833537138
JSON,200,1000,VideoService,306,737,1056,96997913,779793648,1772833537138
JSON,200,1000,MetadataService,310,728,1051,96997913,419430400,1772833537138
JSON,200,1000,AudioService,0,730,740,96997913,96997913,1772833537138
JSON,200,1000,VideoService,307,726,1047,96997913,784647936,1772833537138
JSON,200,1000,MetadataService,309,739,1061,96997913,418986992,1772833537138
JSON,200,1000,AudioService,0,740,749,96997913,96997913,1772833537138
JSON,200,1000,VideoService,306,727,1046,96997913,783598128,1772833537138
JSON,200,1000,MetadataService,310,729,1052,96997913,410695488,1772833537138
JSON,200,1000,AudioService,0,735,744,96997913,96997913,1772833537138
JSON,200,1000,VideoService,309,729,1052,96997913,427819008,1772833537138
JSON,200,1000,MetadataService,310,732,1055,96997913,469079360,1772833537138
JSON,200,1000,AudioService,0,728,740,96997913,96997913,1772833537138
JSON,200,1000,VideoService,309,734,1056,96997913,451024184,1772833537138
JSON,200,1000,MetadataService,310,731,1055,96997913,466506080,1772833537138
JSON,200,2000,AudioService,0,1521,1540,194213964,39629272,1772833602325
JSON,200,2000,VideoService,645,1464,2159,194213964,2535913920,1772833602325
JSON,200,2000,MetadataService,601,1521,2145,194213964,1042647112,1772833602325
JSON,200,2000,AudioService,0,1500,1521,194213964,867576768,1772833602325
JSON,200,2000,VideoService,599,1561,2187,194213964,1724708072,1772833602325
JSON,200,2000,MetadataService,596,1499,2116,194213964,999051664,1772833602325
JSON,200,2000,AudioService,0,1502,1521,194213964,543012816,1772833602325
JSON,200,2000,VideoService,591,1538,2157,194213964,1704967744,1772833602326
JSON,200,2000,MetadataService,595,1500,2117,194213964,1009990304,1772833602326
JSON,200,2000,AudioService,0,1491,1510,194213964,535358600,1772833602326
JSON,200,2000,VideoService,589,1507,2124,194213964,1707081728,1772833602326
JSON,200,2000,MetadataService,595,1502,2118,194213964,994050048,1772833602326
JSON,200,2000,AudioService,0,1497,1517,194213964,574764384,1772833602326
JSON,200,2000,VideoService,590,1499,2116,194213964,1697080432,1772833602326
JSON,200,2000,MetadataService,595,1507,2124,194213964,992372952,1772833602326
JSON,200,2000,AudioService,0,1505,1524,194213964,575861440,1772833602326
JSON,200,2000,VideoService,589,1500,2118,194213964,1697811640,1772833602326
JSON,200,2000,MetadataService,596,1538,2157,194213964,1007473072,1772833602326
JSON,200,2000,AudioService,0,1497,1517,194213964,595462168,1772833602326
JSON,200,2000,VideoService,587,1501,2115,194213964,1704623600,1772833602326
JSON,200,2000,MetadataService,617,1509,2148,194213964,992372944,1772833602326
JSON,200,2000,AudioService,0,1545,1563,194213964,512215416,1772833602326
JSON,200,2000,VideoService,599,1511,2137,194213964,1711103560,1772833602326
JSON,200,2000,MetadataService,596,1518,2136,194213964,992372960,1772833602326
JSON,200,2000,AudioService,0,1490,1510,194213964,568485728,1772833602326
JSON,200,2000,VideoService,600,1510,2138,194213964,1709706256,1772833602326
JSON,200,2000,MetadataService,597,1511,2130,194213964,1007473072,1772833602326
JSON,200,2000,AudioService,0,1521,1540,194213964,591137144,1772833602326
JSON,200,2000,VideoService,594,1501,2122,194213964,1720350800,1772833602326
JSON,200,2000,MetadataService,597,1493,2112,194213964,992372944,1772833602326
JSON,200,3000,AudioService,0,2259,2287,291429684,3108696,1772833702357
JSON,200,3000,VideoService,915,2536,3494,291429684,2143289344,1772833702357
JSON,200,3000,MetadataService,881,2262,3177,291429684,2864081552,1772833702357
JSON,200,3000,AudioService,0,2259,2289,291429684,218103808,1772833702357
JSON,200,3000,VideoService,878,2249,3167,291429684,2663060568,1772833702357
JSON,200,3000,MetadataService,903,2281,3217,291429684,1190381840,1772833702357
JSON,200,3000,AudioService,0,2249,2281,291429684,1399103000,1772833702357
JSON,200,3000,VideoService,907,2266,3213,291429684,1202777528,1772833702358
JSON,200,3000,MetadataService,898,2287,3220,291429684,1857313568,1772833702358
JSON,200,3000,AudioService,0,2899,2926,291429684,291429684,1772833702358
JSON,200,3000,VideoService,898,2381,3320,291429684,1710636136,1772833702358
JSON,200,3000,MetadataService,900,2284,3218,291429684,1728053248,1772833702358
JSON,200,3000,AudioService,0,2272,2304,291429684,1182263240,1772833702358
JSON,200,3000,VideoService,916,2278,3234,291429684,1190346064,1772833702358
JSON,200,3000,MetadataService,903,2291,3228,291429684,1820327936,1772833702358
JSON,200,3000,AudioService,0,2735,2767,291429684,291429684,1772833702358
JSON,200,3000,VideoService,894,2400,3334,291429684,1644167168,1772833702358
JSON,200,3000,MetadataService,902,2284,3219,291429684,1694498816,1772833702358
JSON,200,3000,AudioService,0,2276,2306,291429684,1026266088,1772833702358
JSON,200,3000,VideoService,898,2283,3221,291429684,1651954616,1772833702358
JSON,200,3000,MetadataService,894,2300,3228,291429684,1656750080,1772833702358
JSON,200,3000,AudioService,0,2243,2274,291429684,1034715696,1772833702358
JSON,200,3000,VideoService,900,2252,3192,291429684,1659778016,1772833702358
JSON,200,3000,MetadataService,897,2307,3237,291429684,1669332992,1772833702358
JSON,200,3000,AudioService,0,2241,2272,291429684,1115821304,1772833702358
JSON,200,3000,VideoService,916,2267,3223,291429684,1660944384,1772833702358
JSON,200,3000,MetadataService,911,2283,3228,291429684,1672948936,1772833702358
JSON,200,3000,AudioService,0,2369,2398,291429684,918791376,1772833702358
JSON,200,3000,VideoService,903,2260,3202,291429684,1677721600,1772833702358
JSON,200,3000,MetadataService,897,2257,3188,291429684,1651975992,1772833702358
JSON,500,100,AudioService,0,177,187,24214259,381681664,1772833710606
JSON,500,100,VideoService,77,186,267,24214259,111370848,1772833710606
JSON,500,100,MetadataService,77,182,264,24214259,397113064,1772833710606
JSON,500,100,AudioService,0,176,180,24214259,24214259,1772833710606
JSON,500,100,VideoService,79,187,270,24214259,125153784,1772833710606
JSON,500,100,MetadataService,74,186,263,24214259,214380168,1772833710606
JSON,500,100,AudioService,0,175,179,24214259,383063600,1772833710606
JSON,500,100,VideoService,79,179,262,24214259,198908784,1772833710606
JSON,500,100,MetadataService,76,186,266,24214259,273676160,1772833710606
JSON,500,100,AudioService,0,188,190,24214259,24214259,1772833710606
JSON,500,100,VideoService,75,185,264,24214259,259555968,1772833710606
JSON,500,100,MetadataService,77,186,267,24214259,97862176,1772833710606
JSON,500,100,AudioService,0,179,182,24214259,49760856,1772833710606
JSON,500,100,VideoService,73,185,262,24214259,214110192,1772833710606
JSON,500,100,MetadataService,82,179,265,24214259,102167040,1772833710606
JSON,500,100,AudioService,0,178,182,24214259,11557216,1772833710606
JSON,500,100,VideoService,74,185,262,24214259,244431424,1772833710606
JSON,500,100,MetadataService,77,186,267,24214259,98352640,1772833710606
JSON,500,100,AudioService,0,179,182,24214259,41359872,1772833710606
JSON,500,100,VideoService,77,185,265,24214259,144794424,1772833710606
JSON,500,100,MetadataService,78,186,268,24214259,100529904,1772833710606
JSON,500,100,AudioService,0,180,183,24214259,17564784,1772833710606
JSON,500,100,VideoService,73,187,264,24214259,207404688,1772833710606
JSON,500,100,MetadataService,83,180,267,24214259,101639696,1772833710606
JSON,500,100,AudioService,0,179,182,24214259,13399528,1772833710606
JSON,500,100,VideoService,75,185,263,24214259,243115808,1772833710606
JSON,500,100,MetadataService,76,186,265,24214259,100632776,1772833710606
JSON,500,100,AudioService,0,183,185,24214259,44735424,1772833710606
JSON,500,100,VideoService,79,178,261,24214259,199537264,1772833710606
JSON,500,100,MetadataService,82,179,265,24214259,398574992,1772833710606
JSON,500,200,AudioService,0,369,374,48467453,68659872,1772833726792
JSON,500,200,VideoService,159,356,523,48467453,331376512,1772833726792
JSON,500,200,MetadataService,153,369,528,48467453,347765656,1772833726792
JSON,500,200,AudioService,0,358,366,48467453,32050720,1772833726792
JSON,500,200,VideoService,152,368,528,48467453,305844480,1772833726792
JSON,500,200,MetadataService,154,371,532,48467453,196694240,1772833726792
JSON,500,200,AudioService,0,360,366,48467453,76362656,1772833726792
JSON,500,200,VideoService,152,369,528,48467453,283375184,1772833726792
JSON,500,200,MetadataService,153,368,528,48467453,197298184,1772833726792
JSON,500,200,AudioService,0,360,367,48467453,58129280,1772833726792
JSON,500,200,VideoService,153,368,528,48467453,273725952,1772833726792
JSON,500,200,MetadataService,153,367,527,48467453,201870872,1772833726792
JSON,500,200,AudioService,0,359,365,48467453,56799968,1772833726792
JSON,500,200,VideoService,153,368,527,48467453,277482024,1772833726792
JSON,500,200,MetadataService,154,370,531,48467453,200029168,1772833726792
